tweet_id,safe_text,label,agreement
39EE91VG,“<user> More than 500 parents arrested for not allowing their children to get the polio vaccine <url> US parents!,1.0,1.0
CSDHI2AI,"Amid measles outbreak, vaccines for teachers aren't required: While much of the attention in the ongoing measles… <url>",0.0,0.6666666666666666
QFJHILGV,<user> This is the second occurrence I read of vaccines harming children in Syria. Intentional or contamination is the question?,-1.0,0.6666666666666666
S8LECKLC,School vaccine is mandatory by law in Cali.. Fuck dat shit.,-1.0,1.0
DMNUNNBO,😎 x you cool and I still want a MMR sweatsuit 😂👌,0.0,1.0
XWD2323R,Autism Scandals and Vaccines  <url>,-1.0,0.3333333333333333
Y3E1OFUC,<user> ... Rand Paul: Vaccinated Children Got 'Profound Mental Disorders' - <url>,-1.0,0.6666666666666666
HQQ08QUX,“<user> Poison intentionally put in vaccines..To keep America in the world as the number #1 super power.#beasts #Farrakhan #TheTime”,-1.0,1.0
E16RE3LZ,Does a vaccine exist for the disease of being busy? Great article from <user> : <url>,0.0,1.0
U74T1008,Microbiologist at state lab testing for measles.  If testing Ebola she would be in a level 3 lab w/ more protection <url>,0.0,1.0
69FSGX65,The fuck you doing not vaccinating your kids smh. I hope child services takes ur kid away because you obvi too stupid to raise them.,1.0,1.0
V08DUQXI,<user> Mysterious Virus Spreading Across US &amp; Canada &amp; Primarily Affecting Vaccinated Children <url> #preppertalk,-1.0,0.6666666666666666
GXEFTLBH,"“<user> Moms and dads, did you vaccinate your kids?” &lt;~ DON'T DO IT!!!",-1.0,0.6666666666666666
ZCN8RWWO,"“<user> Thank you, vaccines, for making the world a safer place (pic <user> Leon Farrant): <url> 🙌🙌",1.0,1.0
760UDFEQ,"“<user> On average, people who complain live longer. Releasing this tension increases immunity and boosts their health.” FOREVER YOUNG",0.0,1.0
YA0ST308,"IDIOT ""<user> Kristin Cavallari defends her anti-vaccine stance, saying, ""We feel like we're making the best decision for our kids""",-1.0,0.3333333333333333
UT2GOS22,<user> deathly because of the vaccinations I got yesterday. Ready to go back to sleep.,-1.0,0.3333333333333333
C87S9M3C,African Nations Celebrate a 55 Percent Drop in Child Mortality Rates Due to Immunization <url>,1.0,1.0
31X12NZ4,"""<user> Vaccinosis and Autism are the same thing #CDCwhistleblower <url> #hearthiswell",-1.0,1.0
BN71WM25,"As a citizen of the Kingdom of God on assignment, we have a diplomatic immunity from the fear of man.",0.0,1.0
BEKDDH5H,New Vaccination for Children Required <url>,0.0,0.6666666666666666
K9BGFIM5,<user> <user> <user> MMR rocks.,0.0,1.0
TMC2KVU1,I don't do vaccines. Them hoes ain't safe at all! But I'm not gonna be in on this discussion.,-1.0,0.6666666666666666
KP1D6WC7,"Health Alert: Nine contract measles after visit to Disney parks: Nine people, including at least one from San… <url>",0.0,0.6666666666666666
LO43D5PQ,MMR,0.0,1.0
QTN8X9IA,"<url>
VACCINE TRUTH",-1.0,0.6666666666666666
EJJMSIMJ,Another Study Finds No Link Between MMR Vaccine and Autism <url>,1.0,0.6666666666666666
QFJHILGV,<user> This is the second occurrence I read of vaccines harming children in Syria. Intentional or contamination is the question?,-1.0,0.6666666666666666
39LZM4FP,"did you know you get infected with the measles through airborne transmission 
wtf",0.0,1.0
GMRITAD0,"Oh, those evil vaccines will be the death of us all! <url> Measles-infected individual visited Super Bowl Village",-1.0,0.6666666666666666
UYRKVSHN,"Vaccinate your f*cking kids, people. <url>",1.0,1.0
61DWTBMO,The chickenpox vaccine wasnt introduced until 1995. We were among the first cluster of kids to be able to get the vaccine. How neat is that?,1.0,0.6666666666666666
YPKOXV93,It'd be really awesome if Jenny McCarthy contracted some vaccine-preventable communicable disease from the hoi polli in Times Square.,1.0,1.0
7Y7Q5HH2,MMR Vaccine and Autism: Vaccine Nihilism and Postmodern Science <url>,0.0,0.6666666666666666
X81ZZNQF,It's 2015 and kids are getting measles because idiot parents think they're smarter than doctors and won't vaccinate their kids. 😡,1.0,0.6666666666666666
6074VZVV,<user> #GOP STOP blaming #Immigrants first #Ebola now #measles Which diseases?brought their ancestors? #AINF <url>,0.0,0.6666666666666666
ACLY3M18,Kids &amp; Vaccines In Spotlight At State Capitol: DENVER (CBS4)- A controversial bill over children and vaccines is... <url>,-1.0,0.3333333333333333
CTTQFSDB,<user> being tired for a long time will make me sick at the end cuz my immunity for diseases will weaken,0.0,1.0
OK4ZZYHY,"5 ways to boost immunity naturally: With the number of flu cases spreading across the country, a health and fitness... <url>",0.0,1.0
DYA5VII4,“<user> Canada to ship 800 vials of experimental Ebola vaccine to UN health agency: <url> #Ebola,0.0,0.6666666666666666
Z3OLV8UI,<user> both sides are stupid and both are at fault and vaccines give you autism,-1.0,0.6666666666666666
SR0YJHM4,"I really want a Disneyland season pass, but with these measles going around I'm good",0.0,0.6666666666666666
T4QSIF3J,<user> Not getting vaccinated and ignoring traffic laws - both endanger the lives and health of others. We only debate one. Why?,1.0,1.0
W98J10WQ,PSA vaccinate your little dirty ass children,1.0,1.0
3NJEXM9H,Buncombe parents are seven times more likely say no to kids’ vaccines for religious reasons <url> via <url>,-1.0,0.6666666666666666
EMZ4UX7M,"“<user> VACCINES ARE LIKE VIRUS DEFINITIONS
WOULD YOU PUT SOMETHING FROM SYMANTEC IN YOUR KIDS” Caps, misspelled. Sounds legit",-1.0,0.6666666666666666
W5R7M5DW,<user> <user> <user> I had measles in 1958 when I was three. Was so sick I still remember.,0.0,0.6666666666666666
RCS5Z8WH,Growing Number Of Families Opt Out Of Vaccines For Kids: BOSTON (CBS) – Vaccines have been proven to prevent... <url>,-1.0,0.3333333333333333
PD5DKDO9,"According to a new study, vaccines are NOT linked to long-term effects in kids <url>",1.0,1.0
40MX3BP9,<user> vaccinations have mercury or formaldehyde in the formula as preservatives. Does that make sense? <url>,-1.0,1.0
18V16H6G,China investigates vaccine maker after baby deaths: BEIJING — China has sent health experts to investigate a drug... <url>,0.0,0.6666666666666666
FFJQ2Q4N,<user> So the expenditure of money is comparable to a capital crime? Doesn't RFK Jr have some vaccine lies to spread or something?,-1.0,0.3333333333333333
RSVL3SEZ,"<user> to get to a good page I just typed in ""vaccines"" into google and the CDC vaccination page will pop up as one of the options",0.0,0.6666666666666666
2K8H3E28,We're hiring! We have great team &amp; #SCOTUS approved health plans. Free annual bloodletting (but no vaccinations - take that Louis Pasteur!),-1.0,0.3333333333333333
ZVB33JXS,<user> aw hope your baby feels better. Vaccines are hard. I did tons of research before doing mine. D got all but I don't do any,-1.0,0.6666666666666666
KACB97BM,<user> 😂 same! I'll never get the vaccine again! But I'll probably vaccinate my kids one day if I ever have any lol,-1.0,0.6666666666666666
B0LY4QSW,"Over their lifetime, your #pets will be exposed to deadly infectious diseases. Prevent infection through vaccination! #pethealth #petcare",1.0,0.6666666666666666
FC77MGTL,"This is what happens when we listen to celebs instead of educated, knowledgeable practitioners. #unwise #measles #getyourkidsvaccinated",1.0,1.0
G4GBIIBD,"The 1986 National Vaccine Injury Act prohibited ppl from suing vaxx manufacturers, health agencies and workers. Why was that necessary?",-1.0,1.0
HXLVMT0K,Hey <user> be responsible and stop giving the anti vaccine nuts a forum to spread their lies!,1.0,1.0
5XRJAW8W,California “has established itself as a national leader on public health.” #Vaccines <url>,1.0,1.0
RWHWKMEH,"“<user> On average, ppl who complain live longer -- Releasing this tension increases immunity and boosts their health.” I'm invincible",0.0,1.0
6M6M1MVH,CDC Forced to Release Documents Showing They Knew Vaccine Preservative Causes Autism  <url>,-1.0,1.0
BD0AHE3X,"That's a matter of opinion, honestly! There's more than one way to keep your baby healthy as s/he grows up. <user>",1.0,1.0
9KUXG4UK,Austrialia to deny benefits to families that don't vaccinate their kids <url>,-1.0,0.3333333333333333
RQ3O64DR,"""I'm dead"" ""Great, then I got the hepatitis vaccine for nothing!""",-1.0,0.3333333333333333
JUWVJ04Z,"people, get vaccinated. vaccines do not cause autism &amp;i'm really not trying to get sick *end rant*",1.0,1.0
0DJQKR44,56% of Donnie’s supporters think vaccines cause autism or aren’t sure. 58% think Scalia might have been murdered. <url>,-1.0,0.3333333333333333
PUW8DFEJ,<user> <user> <user> Why is the infant mortality rate so high in the 2 most vaccinated States?,-1.0,0.6666666666666666
4P6E4HAS,“<user> <user> Lack of vaccination killing babies? OMG what a LIE.” <url>,-1.0,0.6666666666666666
96B84EYX,"""<user> <user> Parents who learned the hard way about vaccine injuries and wish they hadn't <url>",-1.0,0.6666666666666666
3D2WTNAK,"Technical Advisor Level III: Immunization Technical Advisor, Washington, Global Health Fellows Program <user> #jobs <url>",0.0,1.0
4NIB06CX,<user> The National Vaccine Injury Compensation Program (VICP). If 100% safe why this????????,-1.0,0.6666666666666666
YD0P87FO,"Parenting or bio terrorism? As usual, it's too close to call. | I Don't Vaccinate My Child Because... via <user> <url>",-1.0,0.6666666666666666
GY42GGYU,<user> my mmr shows that because I've only duo'd with my G5 friend for like two weeks. And alright I'll believe it when I see it lmao,0.0,0.6666666666666666
DTZTEHGQ,First Ebola and now measles in Atlanta? Awesome. U.S. measles cases for 2015 rise 18.6% over past week <url>,0.0,1.0
ZFPC6AHN,Freebie Friday: Free immunizations: Several places will be offering free immunizations to get your children up to... <url>,0.0,1.0
71Q3TZQV,<user> blame all of the parents that refused vaccinations for their children,1.0,1.0
TUX1XQVB,California Measles Outbreak Prompting Lots Of Questions In Chicago Area <url>,0.0,0.6666666666666666
IW4QCYZR,~8 years ago if you didn't have your vaccinations you weren't allowed to go to school~,1.0,0.6666666666666666
XVNLDSPO,"For the record, I don't think LC has the measles. I was commenting on the silliness of internet diagnosis.",1.0,0.6666666666666666
W48Z91DF,<user> <user> <user> eMTs have a greater risk of catching measles then we get a bola same cautions,0.0,1.0
8BLS952K,"More Americans die from vaccine-preventable diseases than from breast cancer, HIV/AIDS, or motor vehicle accidents.",1.0,1.0
KRPJOMBP,<user> I'm scared because some of those dogs aren't vaccinated and slobber on ember lol,0.0,0.6666666666666666
6RL4C8N2,Yup health services was all screwed up. But Finally done with my rabies vaccination 💁 for 2-5 years,1.0,0.6666666666666666
JQZJUO39,"So, my dad picks me up from school and tells me as we're driving out of the school that I have to go to the doctor &amp; get my HPV vaccine.",-1.0,0.3333333333333333
G795SR7J,How are Mississippi and West Virginia the only two states that don't allow nonmedical vaccination exemption?,-1.0,0.3333333333333333
YDXJHMMY,"""<user> CDC: Flu vaccine barely protected those over 65 this year &amp; overall worked for just 56% of children &amp; adults http:/",0.0,0.6666666666666666
5S6FH2BP,Outbreak fears rise as childhood immunization exemptions increase: The percentage of Arizona parents citing personal... <url>,-1.0,0.3333333333333333
WJ1R4846,<user> while conveniently forgetting the measles outbreak in TX a couple yrs ago. I Honestly thought Americans were smarter <user>,1.0,0.6666666666666666
JUQDRS57,Inside Edition just ran down Super Bowl threats. Measles (hope u got vaccinated) and drones. Drones?! Wtf?,0.0,0.6666666666666666
DDJ8D39X,<user>  no mmr!!!!,0.0,1.0
I24EB0HU,"<user> , A great read Dan. And true. What This Autism Mom Has To Say About Vaccinations <url> via <user>",0.0,1.0
28UTILMU,"<user> <user> But yeah vaccines causing autism has been disproven and she was against all vaacines not just MMP, makes no sense",1.0,0.6666666666666666
U2C7ZW96,<user> THIS IS SUICIDE FOR THE U. S. ! CDC wants patients blood for vaccine attempt.,-1.0,0.6666666666666666
1WODJ3Y0,Just choked on the sip of soda I drank. Some woman shoved me and told me to stop spreading measles. Thanks anti-vaccers 😠,1.0,0.6666666666666666
OQ743BB4,<user> <user> both of you can suck it...Jesse go listen to MMR instead of working and Carly just shhh!,0.0,1.0
QIEHNZLK,Officials: 2 more infants from Illinois day care have measles: Health officials say two more infants from a… <url>,0.0,1.0
J5IL5OEK,Giving children vaccines is giving them their rights - Dr. Mkopi. <user> <user>,1.0,1.0
AI5VY2D9,United we stand on behalf of all the vaccine injured #BigPharma  #CDC #truth prevails #justice will be served  #CDCwhistleblower,-1.0,1.0
0VYN2584,".<user> .<user> .<user> Hannah Poling was compensated in the millions by the US vaccine court 4 her autism. So, they admitted it.",-1.0,1.0
2SBVUQ9L,"Sex is known to produce health benefits such as stress reduction, weight loss, increased immunity, and improved cardiovascular functioning.",0.0,1.0
39CT5UPM,"Health Specialist (Measles and Emergencies), New York, (P-4) UNICEF <user> #jobs <url>",0.0,1.0
3QNEVLQS,<user> <user> and the truth. Always have been told toget the flu vaccine this year I didnt get it,-1.0,0.6666666666666666
5ZUVPLX5,"<user> If you force everyone to fund vaccinations without choice, you run the risk of missing out on more effective solutions.",-1.0,0.6666666666666666
2IN4FZ1W,Measles cases linked to Las Vegas restaurant <url>,0.0,1.0
A7FPN7LC,Great graphic! View state-level data of infectious diseases before and after vaccines were introduced:  <url>,-1.0,0.6666666666666666
DLDZ75IH,Yeah because our babies need more vaccines. Up to 10 vaccines on one day that makes no sense what so ever. <url>,-1.0,0.6666666666666666
MRIKTSQS,<user> A popular one is to cite the profits made on vaccinations. Or correlations to autism based on the CDC vaccination schedule.,-1.0,0.6666666666666666
42GBO6DX,Brooklyn Franchise Liaison / Chicago Jennifair #MMLLC #MMR <url> <url>,0.0,1.0
HLK76QJF,<user> Can't support mandated vaccination in the U.S.? You won't see further donations from me. Compare death rates from measles in UK,1.0,0.6666666666666666
XQNAXL3M,Talk about selfish stupidity. I can't believe one fraudulent doctor has gotten us to this place where vaccines are feared. So sad.,1.0,1.0
VSQC2PI0,"With that patent in place, the pharmaceutical groups can't charge an insane amount for any vaccines or other cures developed.",-1.0,0.6666666666666666
1I11X2Y3,A tainted vaccine has killed 50 children in Syria. The bad news is they all have Autism now.,-1.0,0.6666666666666666
LH1D6YH7,Multi-state measles outbreak causing community to voice concern over anti-vaccinators. <url>,0.0,1.0
HJ4L4VIW,"Chemical molestation of children, that's a first!!! Lmao!!!! #SB277 #VACCINESWORK",1.0,0.6666666666666666
S0V7GT6P,I had measles when I was 7. It didn't make morning news.,0.0,1.0
5NWFQKQA,"After measles, no reason why the others won't make a comeback. #vaccineswork #StopAVN <url> via <user>",1.0,0.6666666666666666
AH800CBL,Let's Make HPV Vaccination a Public Health Priority <url>,1.0,1.0
QM7HWZYZ,"Most won't say it, but I do not have to be politically correct: "" vaccinate your kids before they get the poliovirus,"" you idiots!",1.0,1.0
P5HGAVH6,Vaccinated measles patients are not good in transmitting the disease when compared to unvaccinated.  #idweek2014,1.0,0.6666666666666666
